Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
06/27/2017,NISS,4D,,WHI,7HES50,MA,10300 S. Doty,(773) 568-8495,2825465
06/27/2017,PONT,4D,,RED,1699391,IL,10300 S. Doty,(773) 568-8495,2825464
08/24/2017,CHEV,2D,,BLK,Q337799,IL,701 N. Sacramento,(773) 265-7605,6895137
08/24/2017,DODG,VN,,WHI,Q935077,IL,701 N. Sacramento,(773) 265-7605,6895136
08/24/2017,PONT,4D,,RED,ZU29456,IL,701 N. Sacramento,(773) 265-7605,6895132
08/24/2017,CHEV,4D,,WHI,AH44696,IL,701 N. Sacramento,(773) 265-7605,6895134
08/25/2017,PONT,4D,,BLK,1179159,IL,701 N. Sacramento,(773) 265-7605,6895222
07/30/2017,HYUN,4D,,RED,Q986669,IL,701 N. Sacramento,(773) 265-7605,6893057
08/25/2017,FORD,4D,,WHI,Q169585,IL,701 N. Sacramento,(773) 265-7605,6895227
08/25/2017,CHEV,4D,,BLU,S944233,IL,701 N. Sacramento,(773) 265-7605,6895224
08/25/2017,MERZ,4D,,GLD,G176375,IL,701 N. Sacramento,(773) 265-7605,6895229
08/25/2017,FORD,LL,,WHI,Z689715,IL,701 N. Sacramento,(773) 265-7605,6895226
07/30/2017,HOND,4D,,GRN,AG30876,IL,701 N. Sacramento,(773) 265-7605,6893063
08/26/2017,HYUN,LL,,BLK,V575397,IL,701 N. Sacramento,(773) 265-7605,6895305
08/26/2017,BUIC,4D,,SIL,653AGA,LA,701 N. Sacramento,(773) 265-7605,6895308
08/26/2017,JEEP,LL,TK,GRY,E594917,IL,10300 S. Doty,(773) 568-8495,2829965
08/26/2017,JEEP,LL,,BLK,ZU57433,IL,701 N. Sacramento,(773) 265-7605,6895310
08/26/2017,NISS,4D,,BLK,Z571593,IL,701 N. Sacramento,(773) 265-7605,6895314
06/25/2017,FORD,LL,,BLK,P856283,IL,701 N. Sacramento,(773) 265-7605,6889818
07/30/2017,CADI,4D,,WHI,Q649315,IL,701 N. Sacramento,(773) 265-7605,6893065
07/30/2017,BUIC,2D,,MAR,AP36762,IL,10300 S. Doty,(773) 568-8495,2827718
07/30/2017,CHEV,LL,,GLD,ZV94130,IL,10300 S. Doty,(773) 568-8495,2827724
07/30/2017,JAGU,4D,,SIL,Q518268,IL,10300 S. Doty,(773) 568-8495,2827726
07/30/2017,BUIC,4D,,SIL,V677257,IL,701 N. Sacramento,(773) 265-7605,6893071
07/30/2017,NISS,4D,,BLK,E931320,IL,701 N. Sacramento,(773) 265-7605,6893068
06/27/2017,DODG,4D,,GLD,A922360,IL,10300 S. Doty,(773) 568-8495,2825468
07/30/2017,CHEV,LL,,BLK,Q136992,IL,701 N. Sacramento,(773) 265-7605,6893066
07/30/2017,CHEV,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2827725
07/30/2017,CHRY,VN,,BRO,H352373,IL,701 N. Sacramento,(773) 265-7605,6893070
07/29/2017,TOYT,4D,,BLK,Z814230,IL,701 N. Sacramento,(773) 265-7605,6892848
08/25/2017,VOLK,4D,,BGE,AL22762,IL,701 N. Sacramento,(773) 265-7605,6895236
07/29/2017,HOND,4D,,GRN,ZU20235,IL,701 N. Sacramento,(773) 265-7605,6892856
08/25/2017,DODG,VN,TK,GRY,1680103,IL,701 N. Sacramento,(773) 265-7605,6895235
08/25/2017,CHEV,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6895244
08/25/2017,CHEV,2D,,WHI,Z997568,IL,10300 S. Doty,(773) 568-8495,2829931
08/25/2017,CHRY,2D,,SIL,Y731233,IL,10300 S. Doty,(773) 568-8495,2829929
08/25/2017,CHEV,4D,,GRY,AH93104,IL,10300 S. Doty,(773) 568-8495,2829932
06/25/2017,HYUN,4D,,GRY,Q564671,IL,701 N. Sacramento,(773) 265-7605,6889820
08/25/2017,DODG,4D,,RED,K493529,IL,10300 S. Doty,(773) 568-8495,2829928
06/25/2017,NISS,4D,,SIL,AG37823,IL,701 N. Sacramento,(773) 265-7605,6889788
08/25/2017,NISS,4D,,GRY,XJX546,IN,10300 S. Doty,(773) 568-8495,2829935
08/25/2017,CHRY,VN,TK,YEL,34855TX,IL,701 N. Sacramento,(773) 265-7605,6895247
06/25/2017,CHEV,2D,,WHI,TRT589,NB,701 N. Sacramento,(773) 265-7605,6889826
08/25/2017,CHEV,4D,TK,BLU,ZX34118,IL,10300 S. Doty,(773) 568-8495,2829934
08/26/2017,CHRY,4D,,MAR,E456220,IL,701 N. Sacramento,(773) 265-7605,6895317
08/27/2017,SAA,SD,,SIL,AK54562,IL,701 N. Sacramento,(773) 265-7605,6895368
06/29/2017,GMC,LL,,WHI,170T327,IL,701 N. Sacramento,(773) 265-7605,6890177
08/20/2017,DODG,LL,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6894661
06/29/2017,TOYT,4D,,BLK,Z882527,IL,701 N. Sacramento,(773) 265-7605,6890172
08/25/2017,LINC,LL,,BLK,GBF509,IA,10300 S. Doty,(773) 568-8495,2829923
06/27/2017,CHEV,4D,,WHI,AG71350,IL,10300 S. Doty,(773) 568-8495,2825472
08/25/2017,DODG,VN,TK,WHI,AP55292,IL,10300 S. Doty,(773) 568-8495,2829921
07/31/2017,FORD,MH,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6893077
07/31/2017,CADI,4T,,SIL,AH35999,IL,701 N. Sacramento,(773) 265-7605,6893076
08/25/2017,LEXS,4D,,BLK,1782847,IL,10300 S. Doty,(773) 568-8495,2829920
07/31/2017,MITS,4T,,WHI,00144430,IL,701 N. Sacramento,(773) 265-7605,6893081
07/31/2017,FORD,PK,,GRY,1864403B,IL,701 N. Sacramento,(773) 265-7605,6893080
07/30/2017,NISS,4T,,BLU,Q981759,IL,701 N. Sacramento,(773) 265-7605,6893018
07/31/2017,HYUN,LL,,BLU,ZZ17209,IL,10300 S. Doty,(773) 568-8495,2827748
07/31/2017,DODG,LL,,SIL,81679FF,IL,701 N. Sacramento,(773) 265-7605,6893087
07/31/2017,CHEV,4D,,BLU,AL48897,IL,10300 S. Doty,(773) 568-8495,2827755
08/25/2017,GMC,LL,TK,WHI,Z550948,IL,10300 S. Doty,(773) 568-8495,2829927
06/25/2017,HYUN,4D,,SIL,T138431,IL,701 N. Sacramento,(773) 265-7605,6889779
07/31/2017,SATR,2D,,GRN,Q894543,IL,701 N. Sacramento,(773) 265-1846,1536232
06/28/2017,CHEV,4D,,BLU,ZV83308,IL,10300 S. Doty,(773) 568-8495,2825496
08/26/2017,CHEV,4D,,GRY,DRW3201,MI,10300 S. Doty,(773) 568-8495,2829954
08/26/2017,DODG,VN,CVN,SIL,716SU,IN,701 N. Sacramento,(773) 265-7605,6895295
08/26/2017,DODG,4D,,RED,S956937,IL,701 N. Sacramento,(773) 265-7605,6895303
08/26/2017,VOLK,4D,,GRY,ZZ27065,IL,701 N. Sacramento,(773) 265-7605,6895299
08/26/2017,CHEV,VN,,WHI,E352588,IL,701 N. Sacramento,(773) 265-7605,6895302
08/26/2017,GMC,LL,,SIL,P556785,IL,701 N. Sacramento,(773) 265-7605,6895298
08/26/2017,FORD,LL,,RED,2097958B,IL,10300 S. Doty,(773) 568-8495,2829971
08/26/2017,FORD,LL,,WHI,S230086,IL,10300 S. Doty,(773) 568-8495,2829970
08/26/2017,FORD,PK,,WHI,1773752B,IL,10300 S. Doty,(773) 568-8495,2829967
08/26/2017,NISS,4D,,GRY,00177550,IL,701 N. Sacramento,(773) 265-7605,6895253
08/26/2017,PONT,4D,,GRN,Z965933,IL,701 N. Sacramento,(773) 265-7605,6895248
08/26/2017,DODG,PK,,WHI,736T261,IL,10300 S. Doty,(773) 568-8495,2829951
07/31/2017,NISS,4D,,GRN,AL19049,IL,10300 S. Doty,(773) 568-8495,2827752
08/26/2017,FORD,4D,,TAN,442T830,IL,10300 S. Doty,(773) 568-8495,2829949
08/26/2017,HYUN,4T,,RED,116YDR,WI,701 N. Sacramento,(773) 265-7605,6895259
08/26/2017,FORD,4D,,BLK,Z328595,IL,701 N. Sacramento,(773) 265-7605,6895260
06/25/2017,MERC,LL,,BLK,765ZPA,CO,701 N. Sacramento,(773) 265-7605,6889813
06/25/2017,GMC,LL,,MAR,Y804535,IL,701 N. Sacramento,(773) 265-7605,6889810
06/28/2017,DODG,4D,,BLU,Q834994,IL,701 N. Sacramento,(773) 265-7605,6890054
06/28/2017,HOND,4D,,MAR,Z537585,IL,701 N. Sacramento,(773) 265-7605,6889794
06/28/2017,NISS,PK,,BLU,87533FF,IL,701 N. Sacramento,(773) 265-7605,6890068
06/29/2017,CADI,4D,,WHI,S484054,IL,701 N. Sacramento,(773) 265-7605,6890188
06/30/2017,ACUR,4T,,BLK,,IL,10300 S. Doty,(773) 568-8495,2825552
06/30/2017,COLE,MC,,RED,,IL,10300 S. Doty,(773) 568-8495,2825550
08/26/2017,FORD,LL,,BLK,E423025,IL,701 N. Sacramento,(773) 265-7605,6895275
06/28/2017,LINC,4D,,BLK,ZU47121,IL,701 N. Sacramento,(773) 265-7605,6890038
08/26/2017,CHEV,4T,,BLK,AG57884,IL,701 N. Sacramento,(773) 265-7605,6895277
08/26/2017,TOYT,4T,,WHI,AL46791,IL,701 N. Sacramento,(773) 265-7605,6895276
08/26/2017,CHEV,VN,,SIL,ZX92594,IL,701 N. Sacramento,(773) 265-7605,6895274
07/31/2017,PONT,4D,,BLU,Q635369,IL,701 N. Sacramento,(773) 265-7605,6893095
08/26/2017,CHEV,VN,,WHI,AL25662,IL,701 N. Sacramento,(773) 265-7605,6895281
08/26/2017,NISS,LL,,BLU,Q931883,IL,701 N. Sacramento,(773) 265-7605,6895283
08/26/2017,CHEV,4D,,BLU,Q189706,IL,701 N. Sacramento,(773) 265-7605,6895290
08/26/2017,KIA,VN,,RED,R474649,IL,701 N. Sacramento,(773) 265-7605,6895288
08/26/2017,HOND,4D,,SIL,Q153111,IL,701 N. Sacramento,(773) 265-7605,6895291
08/26/2017,VOLV,LL,,GRY,V509014,IL,701 N. Sacramento,(773) 265-7605,6895338
06/29/2017,HYUN,4D,,SIL,V736838,IL,701 N. Sacramento,(773) 265-1846,1536101
08/26/2017,TOYT,4D,RAV,GRN,Z150932,IL,10300 S. Doty,(773) 568-8495,2830004
06/29/2017,MERC,LL,TK,GRY,,IL,701 N. Sacramento,(773) 265-7605,6890241
08/26/2017,FORD,PK,,GRY,94081VB,IL,10300 S. Doty,(773) 568-8495,2830005
08/26/2017,BMW,LL,,LBL,AG61629,IL,10300 S. Doty,(773) 568-8495,2830019
08/26/2017,TOYT,LL,,BLK,936S769,IL,701 N. Sacramento,(773) 265-7605,6895344
07/31/2017,CHEV,2D,,DBL,Q931220,IL,701 N. Sacramento,(773) 265-7605,6893099
08/26/2017,BUIC,4D,,BLU,ZX28539,IL,10300 S. Doty,(773) 568-8495,2830018
08/27/2017,MITS,SD,,SIL,V464940,IL,701 N. Sacramento,(773) 265-7605,6895384
08/27/2017,JEEP,LL,,SIL,R263021,IL,701 N. Sacramento,(773) 265-7605,6895383
08/26/2017,CHEV,4D,,GRY,Q370738,IL,701 N. Sacramento,(773) 265-7605,6895292
08/26/2017,FORD,LL,,WHI,Q337476,IL,701 N. Sacramento,(773) 265-7605,6895304
08/26/2017,KIA,4D,,WHI,AK74529,IL,701 N. Sacramento,(773) 265-7605,6895293
08/26/2017,CADI,4D,DEV,WHI,AL76339,IL,10300 S. Doty,(773) 568-8495,2829964
08/26/2017,HOND,4D,CIV,BLK,Q702544,IL,701 N. Sacramento,(773) 265-7605,6895294
08/26/2017,BMW,LL,,WHI,166732,IL,400 E. Lower Wacker,(312) 744-7550,972456
07/31/2017,CHEV,LL,,BLU,,,701 N. Sacramento,(773) 265-1846,1717374
08/26/2017,JEEP,LL,,SIL,Q130826,IL,10300 S. Doty,(773) 568-8495,2830010
08/26/2017,HOND,4D,,SIL,AK63698,IL,10300 S. Doty,(773) 568-8495,2830013
07/31/2017,HOND,LL,TK,BLK,AK78734,IL,701 N. Sacramento,(773) 265-7605,6893105
06/28/2017,MAZD,4D,,BLU,AG27367,IL,701 N. Sacramento,(773) 265-7605,6890095
08/26/2017,NISS,4D,,BLU,ZV42581,IL,10300 S. Doty,(773) 568-8495,2830012
06/28/2017,GMC,LL,,SIL,107T519,IL,10300 S. Doty,(773) 568-8495,2825487
06/29/2017,NISS,4D,,GLD,AL12808,IL,10300 S. Doty,(773) 568-8495,2825518
08/26/2017,ACUR,4D,,BLK,AH35456,IL,10300 S. Doty,(773) 568-8495,2829966
08/26/2017,FORD,4D,,GRN,ZU59231,IL,701 N. Sacramento,(773) 265-7605,6895319
08/26/2017,CHRY,4D,,BLK,Q231666,IL,10300 S. Doty,(773) 568-8495,2830001
08/27/2017,MITS,4D,,SIL,Q468239,IL,10300 S. Doty,(773) 568-8495,2830087
06/28/2017,CHEV,4D,,MAR,S601609,IL,701 N. Sacramento,(773) 265-1846,1536093
06/29/2017,CHEV,4D,,BLK,S732244,IL,400 E. Lower Wacker,(312) 744-7550,969061
06/29/2017,GMC,PK,,RED,,IL,10300 S. Doty,(773) 568-8495,2825545
06/29/2017,FORD,PK,,GRY,2010189B,IL,10300 S. Doty,(773) 568-8495,2825546
06/29/2017,BUIC,4D,CEN,BRO,329T356,IL,701 N. Sacramento,(773) 265-7605,6890252
08/26/2017,HYUN,4D,,WHI,P637232,IL,701 N. Sacramento,(773) 265-7605,6895311
06/28/2017,CHEV,VN,TK,WHI,18667XB,IL,701 N. Sacramento,(773) 265-7605,6890146
06/28/2017,CHEV,VN,TK,GLD,583T928,IL,701 N. Sacramento,(773) 265-7605,6890147
08/26/2017,HYUN,4D,,GRY,Y882230,IL,701 N. Sacramento,(773) 265-7605,6895315
08/27/2017,MITS,4D,,BRO,613TJM,IN,10300 S. Doty,(773) 568-8495,2830084
08/27/2017,NISS,VN,TK,SIL,,IL,701 N. Sacramento,(773) 265-7605,6895435
08/28/2017,FORD,PK,,ONG,1812899B,IL,10300 S. Doty,(773) 568-8495,2830102
08/28/2017,CHEV,2D,,RED,AP45461,IL,10300 S. Doty,(773) 568-8495,2830104
08/28/2017,ACUR,LL,,GRY,Q823841,IL,10300 S. Doty,(773) 568-8495,2830105
08/28/2017,BUIC,4D,,WHI,112SAV,IN,701 N. Sacramento,(773) 265-7605,6895451
08/28/2017,CHRY,VN,,GLD,ZZ43497,IL,701 N. Sacramento,(773) 265-7605,6895449
08/28/2017,MAZD,4D,,YEL,Q521751,IL,701 N. Sacramento,(773) 265-7605,6895450
06/30/2017,VOLK,4D,,SIL,S993048,IL,10300 S. Doty,(773) 568-8495,2825570
06/30/2017,TOYT,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6890281
06/30/2017,CHEV,2D,,GRY,Q157692,IL,10300 S. Doty,(773) 568-8495,2825586
08/26/2017,CHEV,LL,,SIL,E425760,IL,10300 S. Doty,(773) 568-8495,2829968
08/26/2017,SATR,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2829969
06/28/2017,PONT,4D,,GRY,Z813107,IL,701 N. Sacramento,(773) 265-7605,6890137
06/28/2017,FORD,LL,TK,BLU,S934916,IL,701 N. Sacramento,(773) 265-7605,6890135
08/26/2017,CHRY,2D,,GLD,AG76163,IL,10300 S. Doty,(773) 568-8495,2830035
08/26/2017,LANR,LL,,GRY,Y728536,IL,10300 S. Doty,(773) 568-8495,2830034
08/27/2017,FORD,VN,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6895433
06/29/2017,DODG,VN,,GLD,,IL,701 N. Sacramento,(773) 265-7605,6890166
08/28/2017,DODG,4D,CHA,SIL,AL27105,IL,10300 S. Doty,(773) 568-8495,2830107
06/29/2017,BUIC,4D,,WHI,Q280278,IL,701 N. Sacramento,(773) 265-7605,6890243
06/29/2017,CHEV,LL,,WHI,Q454653,IL,10300 S. Doty,(773) 568-8495,2825539
06/29/2017,GMC,PK,,BLU,1463611B,IL,10300 S. Doty,(773) 568-8495,2825540
06/29/2017,DODG,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2825544
06/30/2017,TOYT,4D,,BLK,ZU11882,IL,701 N. Sacramento,(773) 265-7605,6890355
06/30/2017,DODG,VN,V15,SIL,Q171893,IL,701 N. Sacramento,(773) 265-7605,6890354
07/31/2017,TOYT,LL,,GRN,QTV472,IL,701 N. Sacramento,(773) 265-1846,1536235
08/26/2017,ISU,LL,,BLK,Q370236,IL,701 N. Sacramento,(773) 265-7605,6895321
08/26/2017,SATR,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6895328
08/26/2017,FORD,LL,,WHI,Q616362,IL,701 N. Sacramento,(773) 265-7605,6895322
08/26/2017,PLYM,4D,,MAR,Y804558,IL,701 N. Sacramento,(773) 265-7605,6895327
08/26/2017,DODG,PK,,BLK,1796278B,IL,701 N. Sacramento,(773) 265-7605,6895320
08/26/2017,NISS,PK,,,ZV12349,IL,701 N. Sacramento,(773) 265-7605,6895324
08/26/2017,NISS,4D,,SIL,S458174,IL,10300 S. Doty,(773) 568-8495,2829976
08/26/2017,NISS,4D,,BLU,ZU80257,IL,400 E. Lower Wacker,(312) 744-7550,972451
06/30/2017,BUIC,4D,,GLD,Q939070,IL,701 N. Sacramento,(773) 265-7605,6890345
06/30/2017,CHEV,VN,,BLU,,,701 N. Sacramento,(773) 265-7605,6890363
06/30/2017,MERC,2D,,TAN,Q521550,IL,10300 S. Doty,(773) 568-8495,2825596
08/26/2017,FORD,PK,,BLK,1688120B,IL,10300 S. Doty,(773) 568-8495,2829979
06/28/2017,FORD,PK,TK,RED,2070725B,IL,701 N. Sacramento,(773) 265-7605,6890151
08/26/2017,HYUN,4D,,RED,Q196939,IL,10300 S. Doty,(773) 568-8495,2829984
06/28/2017,DODG,LL,TK,GRY,,IL,10300 S. Doty,(773) 568-8495,2825501
06/28/2017,CHEV,PK,TK,ONG,,IL,701 N. Sacramento,(773) 265-7605,6890152
06/28/2017,JEEP,LL,TK,GRN,1406088,IL,10300 S. Doty,(773) 568-8495,2825498
08/27/2017,CHEV,SD,,GRY,AG64700,IL,701 N. Sacramento,(773) 265-7605,6895390
08/27/2017,PONT,SD,,SIL,Q141844,IL,701 N. Sacramento,(773) 265-7605,6895389
07/31/2017,HYUN,4D,,GRY,Q329953,IL,701 N. Sacramento,(773) 265-7605,6893119
08/27/2017,KIA,4D,,SIL,693T076,IL,10300 S. Doty,(773) 568-8495,2830081
06/29/2017,MAZD,4D,,SIL,R145797,IL,10300 S. Doty,(773) 568-8495,2825529
07/31/2017,HYUN,LL,,WHI,723837,IL,701 N. Sacramento,(773) 265-1846,1536237
07/31/2017,CHRY,VN,,BLK,Y818890,IL,701 N. Sacramento,(773) 265-7605,6893118
08/27/2017,DODG,VN,TK,SIL,AH33559,IL,10300 S. Doty,(773) 568-8495,2830082
07/31/2017,CHEV,PK,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6893115
07/31/2017,DODG,VN,,MAR,,IL,701 N. Sacramento,(773) 265-7605,6893116
06/30/2017,CHEV,4T,,RED,AH39637,IL,701 N. Sacramento,(773) 265-7605,6890256
06/30/2017,CHEV,4D,,BLK,Z673302,IL,701 N. Sacramento,(773) 265-7605,6890255
08/26/2017,TOYT,4D,,SIL,E151194,IL,10300 S. Doty,(773) 568-8495,2829990
08/26/2017,OLDS,VN,,RED,S229304,IL,10300 S. Doty,(773) 568-8495,2829989
08/26/2017,GMC,LL,ENV,BLK,ZZ43462,IL,701 N. Sacramento,(773) 265-7605,6895335
08/26/2017,FORD,4D,,MAR,Q173133,IL,701 N. Sacramento,(773) 265-7605,6895331
08/26/2017,JEEP,LL,,SIL,S912081,IL,10300 S. Doty,(773) 568-8495,2829991
08/26/2017,TOYT,4D,,BLK,R600685,IL,701 N. Sacramento,(773) 265-7605,6895333
08/26/2017,NISS,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6895332
06/29/2017,ACUR,4D,,SIL,P410708,IL,10300 S. Doty,(773) 568-8495,2825533
08/26/2017,CHEV,4D,,WHI,Z468029,IL,10300 S. Doty,(773) 568-8495,2829987
07/31/2017,CHEV,LL,,BLU,R981282,IL,701 N. Sacramento,(773) 265-7605,6893117
08/26/2017,PONT,LL,,RED,Q474532,IL,10300 S. Doty,(773) 568-8495,2829985
07/31/2017,PONT,4D,,SIL,206T304,IL,701 N. Sacramento,(773) 265-7605,6893129
07/31/2017,MERZ,4D,,BLK,95000FF,IL,701 N. Sacramento,(773) 265-7605,6893130
08/01/2017,DODG,LL,,WHI,1906766-,IL,701 N. Sacramento,(773) 265-7605,6893151
08/27/2017,MITS,2D,,RED,ZU52063,IL,701 N. Sacramento,(773) 265-7605,6895411
08/28/2017,CHEV,2D,,SIL,Q639351,IL,10300 S. Doty,(773) 568-8495,2830099
08/28/2017,JEEP,LL,,WHI,VFS4279,VA,10300 S. Doty,(773) 568-8495,2830101
08/26/2017,FORD,4D,,BLK,Q688360,IL,10300 S. Doty,(773) 568-8495,2829994
08/26/2017,TOYT,4D,,RED,ZU57169,IL,10300 S. Doty,(773) 568-8495,2829993
08/26/2017,FOR,LL,,GRN,Z992382,IL,10300 S. Doty,(773) 568-8495,2829999
07/31/2017,CHEV,2D,,GRY,ZZ26468,IL,10300 S. Doty,(773) 568-8495,2827785
06/28/2017,CHEV,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6890045
06/30/2017,NISS,4D,ALT,GLD,ZX34476,IL,10300 S. Doty,(773) 568-8495,2825583
06/30/2017,CHEV,4D,,SIL,371T566,IL,10300 S. Doty,(773) 568-8495,2825600
08/01/2017,CHEV,4D,,RED,418T509,IL,10300 S. Doty,(773) 568-8495,2827795
08/01/2017,PONT,4D,,SIL,436QS,IN,701 N. Sacramento,(773) 265-7605,6893139
06/30/2017,PONT,4D,,GRY,ZZ20455,IL,10300 S. Doty,(773) 568-8495,2825601
07/01/2017,BMW,4D,,CRM,Z838483,IL,701 N. Sacramento,(773) 265-7605,6890428
06/28/2017,PONT,VN,,WHI,ZZ88837,IL,701 N. Sacramento,(773) 265-7605,6890164
07/31/2017,KIA,4D,,RED,ZY44208,IL,10300 S. Doty,(773) 568-8495,2827781
07/31/2017,MERZ,LL,,GRN,481T262,IL,10300 S. Doty,(773) 568-8495,2827780
08/26/2017,AUDI,4D,,SIL,DHZ5477,TX,701 N. Sacramento,(773) 265-7605,6895346
06/29/2017,FORD,PK,,BLK,2088096B,IL,701 N. Sacramento,(773) 265-7605,6890218
07/31/2017,BUIC,4D,,SIL,J114653,IL,10300 S. Doty,(773) 568-8495,2827782
08/26/2017,CHEV,4D,,BLU,ZX31208,IL,10300 S. Doty,(773) 568-8495,2830032
08/26/2017,TOYT,4D,,RED,E155384,IL,10300 S. Doty,(773) 568-8495,2830031
08/26/2017,HOND,2D,,BLK,AP43720,IL,10300 S. Doty,(773) 568-8495,2830030
08/01/2017,DODG,VN,TK,BLU,K531086,IL,10300 S. Doty,(773) 568-8495,2827796
06/28/2017,PONT,4D,,SIL,584T201,IL,701 N. Sacramento,(773) 265-7605,6890157
06/28/2017,TOYT,4D,,WHI,Z279632,IL,701 N. Sacramento,(773) 265-7605,6890154
06/29/2017,HOND,4D,,SIL,AG43097,IL,701 N. Sacramento,(773) 265-7605,6890217
06/28/2017,CHEV,2D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2825504
08/01/2017,KIA,4D,,MAR,198T222,IL,701 N. Sacramento,(773) 265-7605,6893145
08/01/2017,DODG,VN,TK,BLU,7938820,IN,10300 S. Doty,(773) 568-8495,2827794
08/01/2017,BUIC,4D,,GLD,,IL,10300 S. Doty,(773) 568-8495,2827797
08/01/2017,BMW,4D,,GRY,AL25546,IL,701 N. Sacramento,(773) 265-7605,6893146
08/01/2017,CHEV,4D,,SIL,V277418,IL,10300 S. Doty,(773) 568-8495,2827816
08/01/2017,DODG,LL,,WHI,US1881,IN,10300 S. Doty,(773) 568-8495,2827802
08/01/2017,CHEV,VN,TK,RED,,IL,701 N. Sacramento,(773) 265-7605,6893141
08/01/2017,FORD,LL,,RED,,IL,701 N. Sacramento,(773) 265-7605,6893142
08/01/2017,TOYT,4D,,BLK,AG62005,IL,10300 S. Doty,(773) 568-8495,2827792
08/01/2017,DODG,2D,,BLU,AJ29708,IL,10300 S. Doty,(773) 568-8495,2827803
08/01/2017,SATR,4D,,GRN,Z717006,IL,10300 S. Doty,(773) 568-8495,2827798
08/01/2017,NISS,4D,,GRY,ZU39960,IL,10300 S. Doty,(773) 568-8495,2827804
08/01/2017,PONT,4D,,GRY,ZX20487,IL,10300 S. Doty,(773) 568-8495,2827807
08/27/2017,CHEV,4D,,SIL,Q960068,IL,701 N. Sacramento,(773) 265-7605,6895408
06/29/2017,TOYT,4D,,BLU,P860610,IL,701 N. Sacramento,(773) 265-7605,6860228
06/30/2017,DODG,VN,,BLU,Q129760,IL,10300 S. Doty,(773) 568-8495,2825561
06/30/2017,KIA,4D,,WHI,Q463994,IL,10300 S. Doty,(773) 568-8495,2825562
06/30/2017,TOYT,4D,,WHI,Q816997,IL,701 N. Sacramento,(773) 265-7605,6890270
06/30/2017,BUIC,2T,,RED,203621AV,IL,701 N. Sacramento,(773) 265-7605,6890264
06/29/2017,HOND,LL,,BLU,,IL,10300 S. Doty,(773) 568-8495,2825538
08/01/2017,HYUN,4D,,BLK,ZU19829,IL,701 N. Sacramento,(773) 265-7605,6893135
08/01/2017,VOLV,4D,,GRY,369S745,IL,701 N. Sacramento,(773) 265-7605,6893134
08/01/2017,TOYT,4D,,MAR,ZZ84512,IL,10300 S. Doty,(773) 568-8495,2827818
08/01/2017,HOND,2D,,GRY,Q776548,IL,10300 S. Doty,(773) 568-8495,2827869
08/27/2017,MITS,LL,,MAR,AG60741,IL,10300 S. Doty,(773) 568-8495,2830046
08/27/2017,CHRY,4D,,TAN,E863880,IL,10300 S. Doty,(773) 568-8495,2830056
08/27/2017,PONT,4D,,RED,Q335490,IL,10300 S. Doty,(773) 568-8495,2830057
08/02/2017,INFI,LL,,BRZ,Q344647,IL,10300 S. Doty,(773) 568-8495,2827887
06/30/2017,CHRY,4D,,SIL,AK42158,IL,10300 S. Doty,(773) 568-8495,2825555
06/30/2017,NISS,4D,,SIL,Q139556,IL,10300 S. Doty,(773) 568-8495,2825557
06/30/2017,OLDS,4T,,WHI,R700975,IL,10300 S. Doty,(773) 568-8495,2825554
08/27/2017,FORD,4D,,BLK,Z445880,IL,701 N. Sacramento,(773) 265-7605,6895437
06/29/2017,SATR,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2825532
06/30/2017,BUIC,2H,,BLK,2470860,IL,10300 S. Doty,(773) 568-8495,2825565
06/30/2017,OLDS,4D,,BRO,AM18293,IL,701 N. Sacramento,(773) 265-7605,6890258
08/27/2017,VOLV,SW,TK,BLU,E398750,IL,10300 S. Doty,(773) 568-8495,2830068
08/01/2017,FORD,LL,TK,YEL,3201TX,IL,701 N. Sacramento,(773) 265-7605,6893157
06/30/2017,CHRY,LL,,GRY,196KJG,FL,10300 S. Doty,(773) 568-8495,2825571
08/27/2017,BUIC,4D,,LBL,Q618381,IL,10300 S. Doty,(773) 568-8495,2830070
08/27/2017,HOND,4D,,WHI,R707711,IL,10300 S. Doty,(773) 568-8495,2830069
07/13/2017,SATR,4D,,MAR,,IL,10300 S. Doty,(773) 785-9752,1717309
07/31/2017,CHRY,VN,TK,GLD,Y721973,IL,10300 S. Doty,(773) 568-8495,2827761
06/30/2017,BMW,LL,,GLD,4437253,IL,701 N. Sacramento,(773) 265-7605,6890297
06/30/2017,CHRY,4D,,SIL,8751188,IL,701 N. Sacramento,(773) 265-7605,6890350
07/31/2017,DODG,4D,,TAN,Q885545,IL,10300 S. Doty,(773) 568-8495,2827758
